0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Genesis,5,17,quinque,quinque,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,17,anni,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,17,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,17,mortuus,morior,verb,-,-,singular,passive,-,past,-,-,masculine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,5,17,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,5,17,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,18,vixitque,vixitque,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,18,Iared,Iared,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,18,centum,centum,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,18,sexaginta,sexagintum,noun,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,18,duobus,duo,numeral,cardinal,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,5,18,annis,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,5,18,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,18,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,18,Enoch,Enoch,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,18,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,19,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,19,vixit,vixit,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,19,Iared,Iared,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,19,postquam,postquam,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,19,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,19,E,E,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,5,19,noch,noch,numeral,-,reference,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,19,octingentos,octingo,verb,-,-,plural,passive,-,past,-,-,masculine,-,accusative,perfective,-,-,-,-,-,participle,positive
Genesis,5,19,annos,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,19,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,19,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,19,filios,filius,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,19,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,19,filias,filia,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,19,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,20,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,20,facti,facio,verb,-,-,plural,passive,-,past,-,-,masculine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,5,20,sunt,sum,auxiliary,-,-,plural,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,5,20,omnes,omnis,determiner,-,-,plural,-,indefinite,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,20,dies,dies,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,20,Iared,Iared,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,20,nongenti,nongentum,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,20,sexaginta,sexagintum,noun,-,-,plural,-,-,-,-,-,neuter,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,20,duo,duo,numeral,cardinal,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,20,anni,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,20,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,20,mortuus,morior,verb,-,-,singular,passive,-,past,-,-,masculine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,5,20,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,5,20,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,21,porro,porro,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,21,Enoch,Enoch,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,21,vixit,vixit,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,21,sexaginta,sexagintum,noun,-,-,plural,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,21,quinque,quinque,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,21,annis,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,5,21,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,21,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,21,Mathusalam,Mathusalam,adjective,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,5,21,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,22,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,22,ambulavit,ambulo,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,22,E,E,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,5,22,noch,noch,numeral,-,reference,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,22,cum,cum,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,5,22,Deo,Deo,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,5,22,postquam,postquam,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,22,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,22,Mathusalam,Mathusalam,adjective,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,5,22,trecentis,treceo,verb,-,-,plural,active,-,present,-,-,masculine,-,genitive,imperfective,-,-,-,-,-,participle,positive
Genesis,5,22,annis,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,5,22,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,22,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,22,filios,filius,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,22,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,22,filias,filia,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,22,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,23,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,23,facti,facio,verb,-,-,plural,passive,-,past,-,-,masculine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,5,23,sunt,sum,auxiliary,-,-,plural,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,5,23,omnes,omnis,determiner,-,-,plural,-,indefinite,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,23,dies,dies,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,23,E,E,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,5,23,noch,noch,numeral,-,reference,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,23,trecenti,trecens,adjective,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,positive
Genesis,5,23,sexaginta,sexagintum,noun,-,-,plural,-,-,-,-,-,neuter,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,23,quinque,quinque,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,23,anni,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,23,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,24,ambulavitque,ambulo,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,24,cum,cum,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,5,24,Deo,Deo,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,5,24,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,24,non,non,particle,-,-,-,-,-,-,-,neg,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,24,apparuit,appareo,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,24,quia,quia,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,24,tulit,fero,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,24,eum,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,24,Deus,Deus,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,24,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,25,vixit,vixit,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,25,quoque,quoque,adverb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,25,Mathusalam,Mathusalam,adjective,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,5,25,centum,centum,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,25,octoginta,octoginta,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,25,septem,septem,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,25,annos,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,25,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,25,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,25,Lamech,Lamech,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,25,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,26,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,26,vixit,vixit,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,26,Mathusalam,Mathusalam,adjective,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,positive
Genesis,5,26,postquam,postquam,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,26,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,26,Lamech,Lamech,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,26,septingentos,septingo,verb,-,-,plural,active,-,present,-,-,masculine,-,accusative,imperfective,-,-,-,-,-,participle,positive
Genesis,5,26,octoginta,octoginta,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,26,duos,duo,numeral,cardinal,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,26,annos,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,26,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,26,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,26,filios,filius,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,26,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,26,filias,filia,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,26,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,27,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,27,facti,facio,verb,-,-,plural,passive,-,past,-,-,masculine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,5,27,sunt,sum,auxiliary,-,-,plural,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,5,27,omnes,omnis,determiner,-,-,plural,-,indefinite,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,27,dies,dies,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,27,Mathusalae,Mathusalae,adjective,-,-,plural,-,-,-,-,-,feminine,-,nominative,-,-,-,-,-,-,-,positive
Genesis,5,27,nongenti,nongo,verb,-,-,plural,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,5,27,sexaginta,sexagintum,noun,-,-,plural,-,-,-,-,-,neuter,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,27,novem,novem,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,27,anni,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,27,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,27,mortuus,morior,verb,-,-,singular,passive,-,past,-,-,masculine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,5,27,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,5,27,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,28,vixit,vixit,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,28,autem,autem,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,28,Lamech,Lamech,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,28,centum,centum,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,28,octoginta,octoginta,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,28,duobus,duo,numeral,cardinal,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,5,28,annis,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,5,28,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,28,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,28,filium,filius,noun,-,-,singular,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,28,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,29,vocavitque,vocavitque,verb,-,-,singular,active,-,future,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,5,29,nomen,nomen,noun,-,-,singular,-,-,-,-,-,neuter,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,29,eius,is,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,5,29,Noe,Noe,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,29,dicens,dico,verb,-,-,singular,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,5,29,iste,iste,pronoun,-,-,singular,-,demonstrative,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,29,consolabitur,consolor,verb,-,-,singular,passive,-,future,-,-,-,-,-,imperfective,-,-,indicative,-,third,finite,-
Genesis,5,29,nos,nos,pronoun,-,-,plural,-,personal,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,29,ab,ab,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,5,29,operibus,opus,noun,-,-,plural,-,-,-,-,-,neuter,-,ablative,-,-,-,-,-,-,-,-
Genesis,5,29,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,29,laboribus,labor,noun,-,-,plural,-,-,-,-,-,masculine,-,ablative,-,-,-,-,-,-,-,-
Genesis,5,29,manuum,manus,noun,-,-,plural,-,-,-,-,-,feminine,-,genitive,-,-,-,-,-,-,-,-
Genesis,5,29,nostrarum,noster,determiner,-,-,plural,-,personal,-,-,-,feminine,-,genitive,-,-,-,-,pos,psor,-,-
Genesis,5,29,in,in,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,5,29,terra,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,ablative,-,-,-,-,-,-,-,-
Genesis,5,29,cui,qui,pronoun,-,-,singular,-,relative,-,-,-,masculine,-,dative,-,-,-,-,-,-,-,-
Genesis,5,29,maledixit,maledico,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,29,Dominus,Dominus,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,29,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,30,vixitque,vixitque,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,30,Lamech,Lamech,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,30,postquam,postquam,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,30,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,30,Noe,Noe,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,30,quingentos,quingo,verb,-,-,plural,active,-,present,-,-,masculine,-,accusative,imperfective,-,-,-,-,-,participle,positive
Genesis,5,30,nonaginta,nonaginta,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,30,quinque,quinque,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,30,annos,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,30,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,30,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,30,filios,filius,noun,-,-,plural,-,-,-,-,-,masculine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,30,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,30,filias,filia,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,5,30,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,31,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,31,facti,facio,verb,-,-,plural,passive,-,past,-,-,masculine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,5,31,sunt,sum,auxiliary,-,-,plural,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,5,31,omnes,omnis,determiner,-,-,plural,-,indefinite,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,31,dies,dies,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,31,Lamech,Lamech,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,31,septingenti,septingo,verb,-,-,plural,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,5,31,septuaginta,septuaginta,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,31,septem,septem,numeral,cardinal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,31,anni,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,31,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,31,mortuus,morior,verb,-,-,singular,passive,-,past,-,-,masculine,-,nominative,perfective,-,-,-,-,-,participle,positive
Genesis,5,31,est,sum,auxiliary,-,-,singular,active,-,present,-,-,-,-,-,-,-,-,indicative,-,third,finite,-
Genesis,5,31,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,32,Noe,Noe,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,32,vero,vero,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,32,cum,cum,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,32,quingentorum,quingo,verb,-,-,plural,passive,-,past,-,-,masculine,-,genitive,perfective,-,-,-,-,-,participle,positive
Genesis,5,32,esset,sum,auxiliary,-,-,singular,active,-,past,-,-,-,-,-,imperfective,-,-,subjunctive,-,third,finite,-
Genesis,5,32,annorum,annus,noun,-,-,plural,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
Genesis,5,32,genuit,gigno,verb,-,-,singular,active,-,past,-,-,-,-,-,perfective,-,-,indicative,-,third,finite,-
Genesis,5,32,Sem,Sem,noun,-,-,singular,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,5,32,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,32,Ham,Ham,noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,32,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,32,Iafeth,Iafeth,proper_noun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,5,32,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,6,1,cumque,cumque,subordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,6,1,coepissent,coepisso,verb,-,-,plural,active,-,pluperfect,-,-,-,-,-,perfective,-,-,subjunctive,-,third,finite,-
Genesis,6,1,homines,homo,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,6,1,multiplicari,multiplico,verb,-,-,-,passive,-,present,-,-,-,-,-,imperfective,-,-,-,-,-,infinitive,-
Genesis,6,1,super,super,adposition,-,-,-,-,-,-,-,-,-,-,-,-,-,preposition,-,-,-,-,-
Genesis,6,1,terram,terra,noun,-,-,singular,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,6,1,et,et,coordinating_conjunction,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,6,1,filias,filia,noun,-,-,plural,-,-,-,-,-,feminine,-,accusative,-,-,-,-,-,-,-,-
Genesis,6,1,procreassent,procreo,verb,-,-,plural,active,-,pluperfect,-,-,-,-,-,perfective,-,-,subjunctive,-,third,finite,-
Genesis,6,1,;,;,punctuation,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Genesis,6,2,videntes,videntes,verb,-,-,plural,active,-,present,-,-,masculine,-,nominative,imperfective,-,-,-,-,-,participle,positive
Genesis,6,2,filii,filius,noun,-,-,plural,-,-,-,-,-,masculine,-,nominative,-,-,-,-,-,-,-,-
Genesis,6,2,Dei,Dei,proper_noun,-,-,singular,-,-,-,-,-,masculine,-,genitive,-,-,-,-,-,-,-,-
